rebalance_date,ticker,weight,method,fund,family,sector,sentiment_signal
2021-05-28,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-05-28,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-06-30,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-07-30,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-08-31,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-09-30,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-10-29,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-11-30,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,BA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,CAT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,CCI,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,CMCSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,COP,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,CVX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,D,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,DD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,DIS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,DOW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,DUK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,EA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,GE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,GILD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,GS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,INTC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,KO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,MMM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,MRK,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,MS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,NEE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,NEM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,NKE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,NUE,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,NVDA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,O,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,OXY,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,PLD,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,PSA,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,QCOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,SBUX,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,SHW,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,SLB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,SO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,T,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,TMUS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,TTWO,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,UPS,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,USB,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,V,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,WFC,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,WMT,0.02,equal_weight,Equity Equal Weight,Equity,,
2021-12-31,XOM,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,ABBV,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,ABT,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,ADBE,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,AEP,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,AMD,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,AMGN,0.02,equal_weight,Equity Equal Weight,Equity,,
2022-01-31,AMT,0.02,equal_weight,Equity Equal Weight,Equity,,
